year,background,cnt,country,female,age,diffgrade,fisced,misced,momwork,dadwork,hisei,homepos,pcgirls,private,metropolis,scoremath,pv1math,pv2math,pv3math,pv4math,pv5math,stweight,ggi,parliament90,parliament97,flp_90,gdppc,hdi,lgdppc,obs,norigin,stratum2003,hostregion,stratum2006,stratum2009,stratum2012
2009,Turkey,AUT,Austria,1,15.57999992,1,5,2,0,1,54,0.506699979,0.50117898,0,0,408.95001,434.5,402.5599976,448.519989,338.6900024,420.480011,5.361299992,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,15.92000008,1,,2,,,,-0.535000026,0.49822101,0,0,338.534,307.8399963,371.7200012,334.3299866,341.3399963,337.4400024,5.411799908,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.75,1,5,2,0,1,54,-0.623000026,0.435208023,0,1,339.314,354.269989,361.2799988,327.7799988,282.6099854,370.6300049,18.70619965,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,15.92000008,1,2,1,0,1,20,-1.100600004,0.633000016,0,0,370.14331,343.0362854,361.7308044,396.0040894,378.8674011,371.0780029,13.90089989,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,1,15.5,1,5,3,,1,32,0.506699979,0.130881995,0,0,403.966,421.2600098,399.4500122,433.7200012,380.75,384.6499939,23.61730003,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,15.58,1,3,,,,,0.33,0.333,0,0,334.56146,337.833,316.8017,326.9279,334.7172,356.5275,37.5532,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2006,Turkey,AUT,Austria,1,15.5,1,3,3,1,0,16,-0.511699975,0.889999986,1,1,336.10376,368.6632996,385.0209961,292.3275146,269.7383118,364.7687073,38.65589905,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2006,Turkey,AUT,Austria,0,15.92000008,1,2,5,1,1,45,-0.316399992,0.474000007,0,0,332.7543,315.3060913,362.0423889,344.9057007,299.7273865,341.7900085,36.09540176,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,0,15.58,1,2,1,,,25.95,-0.73,0.274,0,0,414.79205,407.6258,438.0044,430.215,386.5945,411.5205,16.6965,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,15.57999992,1,2,1,0,0,,-0.962499976,0.5,0,0,458.258,428.6600037,462.1499939,494.0899963,444.2399902,462.1499939,18.74559975,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,15.5,1,,2,1,,16,0.506699979,0.130881995,0,0,525.32397,552.4299927,504.1400146,515.039978,525.9500122,529.0599976,24.50370026,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,15.92000008,0,5,2,,1,30,0.985300004,0.243000001,0,1,517.44043,507.314209,561.0609131,512.7667847,488.6196899,517.4404297,13.60359955,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,1,15.5,1,2,4,1,1,34,-0.79519999,0.636041999,0,0,439.95001,465.8099976,426.8699951,429.980011,479.0499878,398.0400085,2.209399939,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,16.25,1,2,4,,,22.57,-0.73,0.176,0,0,430.13708,413.1563,445.0927,452.8821,427.1771,412.3773,13.4644,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,16.25,1,5,1,0,1,33,-1.286599994,0.435373992,0,0,377.79199,392.4400024,358.1600037,361.2799988,390.1000061,386.980011,2.238699913,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2003,Turkey,AUT,Austria,1,15.42000008,1,2,1,,,,-0.046,0.402999997,0,1,403.91028,393.1608887,369.0138855,437.5603943,431.3288879,388.4873047,1.735299945,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4002,4000,,,
2009,Turkey,AUT,Austria,0,15.92000008,0,0,,,1,34,-0.447899997,0.071023002,0,0,451.32401,437.1499939,463.6300049,442.6000061,429.3599854,483.8800049,3.251899958,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.57999992,1,3,1,0,1,20,-0.335700005,0.403973997,0,0,322.33002,299.7399902,270.9200134,364.3900146,379.1900024,297.4100037,4.269899845,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,16,1,2,1,1,1,34,-1.501399994,0.644999981,1,1,462.13586,409.946991,476.9356995,452.0097046,487.8407898,483.946106,16.15469933,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,1,15.67,1,2,2,,,25.04,-0.23,0.415,0,0,443.84637,410.8194,431.0718,455.2189,463.7872,458.3346,11.8626,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,15.42000008,1,2,1,1,0,16,-0.962499976,0.560635984,0,0,537.31598,522.6699829,541.3699951,560.8400269,546.039978,515.6599731,18.27759933,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,15.57999992,1,3,3,1,1,34,0.284399986,0.421999991,1,0,418.9827,430.978302,388.9157104,462.1358032,437.9888,374.8948059,17.47890091,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,1,16,1,3,3,0,1,30,-1.612499952,0.968991995,0,0,300.59799,272.3999939,288.7600098,337.8299866,322.25,281.75,15.39389992,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2003,Turkey,AUT,Austria,0,15.5,1,2,2,1,1,50,1.249300003,0.573000014,1,1,376.88113,412.2449036,311.7619934,363.9508057,383.4241943,413.0238037,19.31809998,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4017,4000,,,
2009,Turkey,AUT,Austria,1,16.17000008,0,1,3,1,1,53,-0.79519999,0.693277001,0,0,451.168,444.1600037,451.1700134,428.5799866,469.0799866,462.8500061,2.9302001,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,15.57999992,1,1,1,0,1,23,-1.501399994,0.456999987,0,1,302.92105,268.3362122,303.3883972,303.3883972,322.0828857,317.4093018,2.90199995,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2003,Turkey,AUT,Austria,1,15.82999992,1,2,2,1,,16,-0.046,0.67900002,0,0,482.34927,464.9010925,537.3422852,457.1116943,498.3953857,453.9959106,17.47340012,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4007,4000,,,
2009,Turkey,AUT,Austria,0,15.75,1,2,2,1,1,29,-0.962499976,0.368932009,0,0,407.15799,406.3800049,404.8200073,432.0799866,390.7999878,401.7099915,30.5692997,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,15.67000008,0,2,2,0,1,26,-1.705000043,0.889999986,1,1,385.17685,429.4205017,367.1054993,358.5372009,371.7791138,399.0419006,34.23450089,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2006,Turkey,AUT,Austria,1,16.07999992,1,3,1,0,1,45,-0.316399992,0.889999986,1,1,328.1586,295.4432068,272.0751038,355.4213867,352.3056946,365.5476074,38.65589905,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,0,15.58,1,2,2,,,16.08,-0.57,0.427,0,0,462.93036,488.6353,439.5622,472.2776,467.604,446.5727,16.7205,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,16.17000008,0,4,2,1,1,33,-0.156800002,0.849340975,0,0,491.59601,423.519989,509.2000122,563.7199707,487.3900146,474.1499939,1.383399963,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,15.75,1,3,3,,,68.55,0.33,0.64,0,1,551.57343,557.9607,521.3507,584.4446,519.7928,574.3184,25.992,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2003,Turkey,AUT,Austria,0,15.82999992,1,1,4,1,1,28,-1.082000017,0.34799999,0,1,375.32327,362.3929138,378.7506104,437.1708984,386.5400085,311.7619934,23.34659958,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4003,4000,,,
2012,Turkey,AUT,Austria,0,15.42,1,5,2,,,24.98,-0.57,0.116,0,1,492.1405,515.1971,526.8811,445.8716,487.1553,485.5974,17.5532,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,15.57999992,1,2,3,1,1,68,-1.021499991,0.483375996,0,0,410.664,432.9400024,399.4500122,460.2000122,338.6900024,422.0400085,5.30880022,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,16.25,0,3,4,1,1,38,-0.316399992,0.742999971,0,0,434.01624,398.3409119,461.4348145,440.4035034,458.3190918,411.5827942,11.65499973,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,0,15.32999992,1,2,4,1,1,34,-0.447899997,0.343194991,0,0,365.48599,350.3699951,363.6199951,376.0799866,348.8200073,388.5400085,14.51599979,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,16.25,1,5,3,0,1,30,0.284399986,0.633000016,0,0,408.2334,364.7687073,407.610199,402.936615,420.8522034,444.9992065,16.38419914,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,0,15.67000008,0,3,2,1,1,33,-0.268000007,0.366544008,0,0,531.24402,479.6799927,572.3699951,490.5799866,566.9199829,546.6699829,3.675899982,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,16.07999992,1,2,5,1,0,53,-0.316399992,0.243000001,0,1,376.76428,387.3577881,314.916687,369.4422913,427.0837097,385.0209961,14.96329975,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,1,15.5,1,,,,,,0.301699996,0.968991995,0,0,402.79599,408.3999939,353.1000061,427.8800049,410.7399902,413.8599854,14.96440029,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,16.32999992,1,5,1,0,1,29,-0.120300002,0.476999998,0,1,374.58325,348.4110107,393.5892944,419.2943115,399.0419006,312.5798035,28.88030052,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,0,15.58,1,2,2,,,23.88,-0.73,0.591,0,0,408.6384,401.4722,404.5879,355.5149,435.7454,445.8716,37.5532,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,16,0,5,3,1,1,34,0.506699979,0.516717017,0,0,527.27197,545.8099976,495.9599915,495.9599915,535.6799927,562.9500122,3.078099966,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.32999992,1,5,0,0,1,30,0.105300002,0.493023008,0,0,361.97998,337.8299866,422.7399902,326.9299927,348.7399902,373.6600037,12.46150017,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,15.5,1,2,1,0,1,23,-0.0572,0.889999986,1,1,334.07852,368.9749146,361.9645081,355.7330017,274.7235107,308.9967041,38.65589905,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2006,Turkey,AUT,Austria,1,15.82999992,1,1,0,0,1,30,0.220400006,0.889999986,1,1,263.66257,274.4118958,284.5380859,233.907196,247.9279938,277.52771,38.65589905,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,1,16.17,1,5,5,,,28.48,-0.73,0.696,0,1,435.82333,413.8573,438.0044,438.0044,462.1514,427.0992,19.0408,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2012,Turkey,AUT,Austria,0,15.33,1,3,3,,,31.08,-0.63,0.479,0,1,338.61197,305.585,356.9949,319.6059,351.5423,359.3317,16.0654,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,15.42000008,1,,,,,,0.105300002,0.672973037,0,0,518.77997,530.3099976,475.7799988,538.0999756,509.2799988,540.4299927,2.207099915,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,15.57999992,1,3,0,,1,30,-0.268000007,0.388889015,0,0,421.72598,383.25,440.1099854,384.7999878,410.5100098,489.9599915,4.539599895,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.57999992,1,4,3,1,1,38,-1.126000047,0.619117975,0,1,513.40601,474.1499939,509.2000122,536.460022,538.0200195,509.2000122,4.633699894,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,16.17000008,0,5,2,0,1,26,0.301699996,,0,0,404.12201,391.9700012,405.2099915,429.3599854,392.75,401.3200073,13.61830044,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2003,Turkey,AUT,Austria,1,15.82999992,1,,,1,1,16,,0.409999996,0,0,277.255,299.3768005,268.998291,293.9242859,296.2611084,227.7145996,36.33330154,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4022,4000,,,
2009,Turkey,AUT,Austria,1,15.42000008,1,2,2,0,0,,-1.126000047,0.662856996,0,0,384.57001,402.6400146,368.3699951,372.2600098,398.75,380.8299866,3.468300104,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,15.32999992,1,1,3,1,1,28,-1.100600004,0.644999981,1,1,245.51331,208.2801056,327.457489,198.1539001,210.6168976,283.0581055,13.70610046,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,0,15.5,1,2,2,1,1,30,1.581400037,0.318351984,0,0,355.51599,335.1099854,380.2900085,368.6000061,360.8099976,332.769989,30.5692997,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2003,Turkey,AUT,Austria,0,16.25,0,2,0,,1,20,-0.814199984,0.671000004,0,0,372.98645,339.8037109,399.0029907,392.7715149,344.4772949,388.8768005,65.28009796,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4010,4000,,,
2003,Turkey,AUT,Austria,1,15.32999992,1,5,2,1,1,59,-0.300900012,0.542999983,0,1,421.43637,417.6975098,399.7818909,420.0343018,437.1708984,432.4973145,16.25629997,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4005,4000,,,
2012,Turkey,AUT,Austria,1,15.75,1,5,2,,,43.85,-0.51,0.623,0,0,476.71759,497.9047,454.2842,473.7576,486.2206,471.4208,42.493,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,15.92000008,0,5,4,1,1,29,-0.79519999,0.091827005,0,1,392.67001,410.7399902,395.1600037,363.230011,381.1400146,413.0799866,20.85519981,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,16.08,0,6,6,,,,-2.23,0.017,0,0,542.92725,559.9081,534.2031,545.8872,510.835,563.8028,13.0566,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2006,Turkey,AUT,Austria,1,15.82999992,1,2,2,1,1,32,-0.511699975,0.360000014,0,0,394.44617,438.8456116,373.4148865,366.4043884,374.1937866,419.3721924,20.06839943,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2003,Turkey,AUT,Austria,0,15.92000008,0,1,1,0,1,23,-1.082000017,0.017999999,0,1,435.7688,459.2926941,439.0403137,447.6087036,415.6722107,417.2301025,20.67499924,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4009,4000,,,
2012,Turkey,AUT,Austria,1,15.33,1,1,1,,,59.45,-0.73,0.495,0,0,374.75464,432.8634,361.9801,383.7903,316.8017,378.3377,37.3171,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,16.32999992,1,3,3,0,1,32,-0.273799986,0.599398017,0,0,418.142,369.8500061,384.6499939,438.3900146,439.9500122,457.8699951,5.143799782,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,15.67000008,1,5,3,1,1,69,-0.084299996,,0,1,593.40399,572.6799927,599.1699829,624.0900269,592.9400024,578.1400146,16.91270065,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,16.07999992,1,2,2,0,1,29,-0.962499976,1,0,0,348.73999,325.8399963,413.0799866,326.6199951,308.7000122,369.4599915,4.649400234,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.5,1,2,2,1,1,26,-1.080500007,0.400000006,0,0,406.45801,364.3900146,404.1199951,429.8299866,442.2900085,391.6600037,38.72119904,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,1,15.5,1,1,1,,,18.08,-1.2,0.492,0,1,280.19162,251.6825,310.1028,286.7347,280.5032,271.9349,40.7308,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,15.67000008,1,3,1,0,,,-1.126000047,0.576530993,1,0,400.45999,429.1199951,371.480011,404.980011,405.7600098,390.9599915,15.00419998,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,0,15.82999992,1,0,0,,1,34,-0.511699975,0.054000001,0,1,509.1058,545.0927124,488.2302856,538.0822754,489.7880859,484.3356018,14.91279984,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,0,15.57999992,1,5,5,1,1,53,-0.623000026,0.654901981,0,0,541.60199,581.3300171,550.1699829,529.1400146,542.3800049,504.9899902,2.174700022,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,15.92000008,1,,,,,,-0.623000026,0.379310012,0,0,519.16998,524,475.7000122,540.3599854,497.519989,558.2700195,13.79249954,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.42000008,1,3,2,1,1,30,0.105300002,0.159419999,0,0,511.84802,504.9899902,491.75,508.8900146,539.2700195,514.3400269,23.8314991,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2006,Turkey,AUT,Austria,1,16.07999992,0,2,3,1,1,44,-0.316399992,0.648000002,0,0,408.85654,374.1159058,414.620697,429.4205017,400.5997925,425.5257874,17.5128994,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,1,15.92,1,2,1,,,24.53,-0.73,0.696,0,1,341.02664,372.6515,307.9997,317.3469,335.2625,371.8726,19.0408,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,15.57999992,1,2,1,1,1,30,-0.574699998,0.968991995,0,0,361.12399,316.1000061,400.230011,373.7399902,367.5100098,348.0400085,15.39389992,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,15.33,1,3,2,,,,-0.75,0.542,0,0,418.99829,443.4569,431.7729,390.4892,413.8573,415.4152,15.0019,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2012,Turkey,AUT,Austria,1,15.42,1,1,1,,,17.69,-0.05,0.6,0,1,350.29599,303.0924,331.1341,400.4596,345.155,371.6389,14.1043,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,16.17000008,1,2,2,,,,-0.201299995,,,,305.664,338.6900024,304.4200134,295.8500061,287.2799988,302.0799866,19.23060036,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,1,15.82999992,0,2,3,0,0,,0.301699996,0.565346956,0,0,366.81,349.2099915,372.5700073,381.9200134,366.3399963,364.0100098,6.073200226,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,15.5,1,2,3,,,18.08,-0.73,0.591,0,0,377.09143,372.262,359.0201,347.336,397.967,408.8721,37.5532,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2012,Turkey,AUT,Austria,0,15.75,0,3,1,,,25.95,-0.57,0.031,0,1,413.93521,451.48,422.6593,403.1859,383.7124,408.6384,13.6273,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2006,Turkey,AUT,Austria,1,16.17000008,0,1,2,1,1,30,0.49970001,0.501999974,0,0,492.04703,484.7250061,550.9346924,508.8721008,480.0513916,435.6520081,16.70389938,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2012,Turkey,AUT,Austria,0,16.08,1,3,2,,,27.52,-0.73,0.708,0,1,377.87036,379.2725,372.262,362.1358,363.6937,411.9878,19.2676,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2006,Turkey,AUT,Austria,0,15.75,1,5,2,0,1,33,0.284399986,0.404000014,0,0,360.95187,335.2468872,385.8778992,307.9841003,368.7412109,406.9092102,19.46290016,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,4097,,
2009,Turkey,AUT,Austria,0,16,1,2,0,1,1,33,-0.962499976,0.662856996,0,0,540.12402,556.9500122,496.9700012,542.1500244,569.4099731,535.1400146,3.468800068,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2003,Turkey,AUT,Austria,1,16,1,3,2,,,,-0.300900012,0.344000012,0,0,344.32153,320.6418152,355.6940002,342.4520874,379.0621948,323.7575989,20.89719963,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4003,4000,,,
2012,Turkey,AUT,Austria,1,15.5,1,3,0,,,25.94,-0.73,0.744,0,0,464.02087,479.9112,472.1218,468.2271,451.0905,448.7537,20.7993,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,0,16.25,1,3,2,1,1,32,-0.962499976,0.078787997,0,1,437.224,425.8500061,431.3099976,446.8800049,455.4500122,426.6300049,16.00819969,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,15.5,1,3,0,0,0,,-0.447899997,0.078787997,0,1,422.57999,434.1099854,395.1600037,427.1000061,395.1600037,461.3699951,16.00819969,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2003,Turkey,AUT,Austria,0,15.92000008,0,5,0,1,1,67,-0.300900012,,0,0,383.81369,400.9502869,382.2557983,379.9190063,359.6665955,396.2767029,13.00710011,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4009,4000,,,
2012,Turkey,AUT,Austria,0,15.83,0,1,1,,,28.52,-1.2,0.533,0,1,395.24069,419.6993,381.5314,432.1623,365.9526,376.8578,21.435,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2003,Turkey,AUT,Austria,1,15.42000008,1,5,2,,1,29,-0.046,0.426999986,0,1,435.7688,483.4397888,436.7034912,432.0299072,382.177887,444.4928894,21.08440018,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,4006,4000,,,
2012,Turkey,AUT,Austria,1,15.5,1,1,1,,,24.85,-0.4,0.579,0,0,364.86212,326.6942,342.2729,373.4304,386.6724,395.2407,14.5186,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2012,Turkey,AUT,Austria,1,15.33,1,2,1,,,24.85,-0.73,0.535,0,0,445.40427,426.7098,423.594,450.0779,508.4982,418.1415,17.4652,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2009,Turkey,AUT,Austria,1,15.42000008,1,3,3,1,1,40,-0.447899997,0.519481003,0,0,463.70599,475.3900146,460.5899963,459.8099976,462.1499939,460.5899963,22.81439972,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2009,Turkey,AUT,Austria,0,16,1,2,,1,0,20,-1.286599994,0.662856996,0,0,510.44598,521.6599731,523.2199707,509.980011,540.3599854,457.0100098,3.468800068,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,4097,
2012,Turkey,AUT,Austria,0,15.75,1,2,1,,,,-1.69,0.614,0,1,457.71149,431.8508,427.1771,486.3764,466.9029,476.2502,17.1048,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
2012,Turkey,AUT,Austria,0,15.42,1,2,1,,,18.08,-0.89,0.274,0,0,381.84296,407.7037,349.2834,374.9883,364.8621,412.3773,16.6965,0.58282971,0.01,2,34.529999,9920.3359,0.704,9.202342,509,6,,4000,,,AUT9797
